TRTID10,decade,R_VAC,HU_ln,P_NONWHT,a_hinc
39085204700,1990,56,6.456769656,0.913608131,3.380047378
39085204700,2000,92,6.411818268,0.962386511,2.604181528
39085204700,2010,182,7.156176637,0.114917471,2.744
39085204800,1970,17,6.616065185,0.000679348,5.118067244
39085204800,1980,21,6.56948142,0.98912058,4.978593737
39085204800,1990,135,7.295056416,0.693792384,4.338773002
39085204800,2000,180,7.277247727,0.855552296,3.567961911
39085204800,2010,128,7.514254653,0.115161365,5.2008
39085204900,1970,18,6.920671504,0.002032,6.675478392
39085204900,1980,6,5.996452089,0.963443775,4.600388041
39085204900,1990,136,7.516433303,0.415275555,4.456514138
39085204900,2000,185,7.50714108,0.623160892,3.823227973
39085204900,2010,245,7.748460024,0.076354224,5.8528
39085205001,1970,6,5.736572297,0.003470615,7.630994558
39085205001,1980,20,6.295266001,0.982264662,3.322141967
39085205001,1990,157,7.808729307,0.08296713,4.915139366
39085205001,2000,198,7.811568489,0.201368876,4.237222917
39085205001,2010,297,7.41517511,0.109360519,3.155
39085205002,1970,16,6.694562059,0.003471341,7.630856618
39085205002,1980,21,6.793466133,0.847201211,3.330246804
39085205002,1990,47,7.303170051,0.056030669,5.247796856
39085205002,2000,69,7.301147806,0.160792952,4.282486364
39085205002,2010,288,7.386470849,0.039865072,4.9483
39085205100,1970,5,6.056784013,0.003075031,6.530766567
39085205100,1980,47,7.466799475,0.980142157,5.471016354
39085205100,1990,80,7.499976541,0.087061935,4.971010648
39085205100,2000,89,7.497207223,0.174871674,4.183740775
39085205100,2010,235,7.438971592,0.160260695,4.6902
39085205200,1970,20,6.184148891,0.011370352,6.466498856
39085205200,1980,39,6.719013154,0.973474801,2.031200147
39085205200,1990,84,7.559559496,0.087061935,4.971010764
39085205200,2000,95,7.557472902,0.174871663,4.183740827
39085205200,2010,167,7.372118028,0.097746402,4.5159
39085205300,1970,18,6.089044875,0.002072071,6.02143747
39085205300,1980,55,6.870053412,0.970663733,2.462880248
39085205300,1990,142,8.022240917,0.152898648,4.511357227
39085205300,2000,186,8.033009499,0.250645254,4.528430027
39085205300,2010,328,7.176254532,0.082518077,4.5966
39085205400,1970,7,5.590986981,0.009209788,5.968031064
39085205400,1980,43,7.177782416,0.976658127,3.387336689
39085205400,1990,95,7.857867559,0.03965368,4.55848794
39085205400,2000,135,7.903965634,0.120268836,4.086958085
39085205400,2010,198,8.103796713,0.226502909,6.8782
39085205701,1970,57,7.240649694,0.004488032,5.98048171
39085205701,1990,225,8.051022208,0.116757411,5.022426156
39085205701,2000,172,8.046549357,0.240579259,4.485742548
39085205701,2010,202,7.286876412,0.265558699,3.5119
39085205702,1970,11,5.552959585,0.004488032,5.980481535
39085205702,1990,92,7.220373837,0.092979836,6.561802723
39085205702,2000,70,7.19518732,0.274255157,5.628000598
39085205702,2010,77,7.165493475,0.121477771,8.233
39085205800,1970,6,5.442417711,0.006643646,6.156770252
39085205800,1980,33,6.622736324,0.971842316,5.019157863
39085205800,1990,43,7.485491608,0.06701381,9.036425138
39085205800,2000,25,7.526717561,0.114657194,7.39327526
39085205800,2010,97,7.157735484,0.234000656,6.0595
39085205900,1970,14,5.509388337,0.004821601,5.406881585
39085205900,1980,28,6.73459166,0.983830261,3.896750258
39085205900,1990,103,7.313886832,0.091648001,6.306786225
39085205900,2000,73,7.344072851,0.171665326,5.494311388
39085205900,2010,118,7.689371108,0.161043802,6.4867
39085206000,1970,112,7.165493475,0.004661487,5.287399975
39085206000,1980,21,6.073044534,0.989414256,5.541230204
39085206000,1990,193,7.940939762,0.091666667,6.305239868
39085206000,2000,138,7.971430998,0.171704959,5.493191766
39085206000,2010,66,6.616065185,0.135388002,7.7625
39085206100,1970,16,6.393590754,0.004788932,5.774338824
39085206100,1980,19,6.683360946,0.813963765,3.091620835
39085206100,1990,101,7.68017564,0.094760088,7.538523668
39085206100,2000,102,7.688455357,0.148487431,7.422592013
39085206100,2010,385,8.155074888,0.218567798,5.8698
39085206200,1970,27,6.139884552,0.027727476,5.251238167
39085206200,1980,12,5.945420609,0.993812838,3.971507072
39085206200,1990,69,7.020190708,0.068240502,8.763238005
39085206200,2000,41,7.007600614,0.145038168,7.235282301
39085206200,2010,268,7.895063498,0.146507666,6.5093
39085206300,1970,35,6.983789965,0.003824408,6.081503476
39085206300,1980,36,7.151485464,0.822679405,3.103139019
39085206300,1990,93,7.023758955,0.070042194,9.944591847
39085206300,2000,57,7.035268599,0.120549119,7.669393933
39085206300,2010,47,6.918695219,0.090283401,9.575
39085206400,1970,20,6.915723449,0.00564726,7.092008716
39085206400,1980,14,6.08221891,0.981008035,4.547664881
39085206400,1990,367,8.196436811,0.098508812,7.69859693
39085206400,2000,37,7.604894481,0.109485816,8.831401474
39085206400,2010,182,8.05452261,0.204385178,6.3243
39085206500,1970,32,6.842683282,0.002400031,6.895293218
39085206500,1980,46,6.974478911,0.782758621,3.046299444
39085206500,1990,183,7.504391559,0.098508812,7.698597019
39085206500,2000,269,8.211211362,0.238778669,5.218789596
39085206500,2010,35,6.432940093,0.214534884,9.0375
39085206600,1970,23,7.598399329,0.002232519,6.370449008
39085206600,1980,32,7.158513997,0.976071581,3.383430036
39085206600,1990,74,7.197435354,0.056415695,7.699111432
39085206600,2000,39,7.218176838,0.097484989,6.907275913
39085206600,2010,91,7.282073658,0.326664367,4.5032
39093010200,1970,22,6.733401892,0.001384562,5.275998814
39093010200,1980,20,6.508769137,0.74413146,5.01715449
39093010200,1990,62,7.207859871,0.131211709,8.032796959
39093010200,2000,102,7.212294469,0.22089556,8.011262236
39093010200,2010,120,6.591673732,0.38944815,6.4777
39093010300,1970,20,7.23489842,0.001996008,6.556377878
39093010300,1980,28,6.878326468,0.744131449,4.437785364
39093010300,1990,205,7.92551898,0.056152345,8.032796998
39093010300,2000,234,7.929126487,0.109403924,8.011262085
39093010300,2010,117,6.12249281,0.411684783,5.2563
39093010400,1970,13,5.609471795,0.003999496,5.994100102
39093010400,1980,40,6.643789733,0.826654313,3.675806432
39093010400,1990,151,7.461640392,0.111512788,8.263652039
39093010400,2000,146,7.448333861,0.261214864,7.926500526
39093010400,2010,378,8.452334619,0.306960091,4.9034
39093013100,1970,18,6.597145702,0.001507038,4.814195989
39093013100,1980,49,7.111512116,0.821478385,4.7973083
39093013100,1990,61,7.122059882,0.083543541,4.391730788
39093013100,2000,62,7.095893221,0.137819214,4.59258391
39093013100,2010,271,7.842278779,0.096802225,5.2375
39093013200,1970,25,7.052721049,0.002640648,6.0613498
39093013200,1980,151,7.309212366,0.786050615,4.19185423
39093013200,1990,99,7.595889918,0.345983702,9.076755736
39093013200,2000,111,7.591861715,0.324180037,9.215675191
39093013200,2010,144,6.739336627,0.344442376,6.8363
39093021100,1970,227,6.949856455,0.008892978,5.03126764
39093021100,1980,31,6.492239835,0.396631825,5.307361765
39093021100,1990,100,7.477038472,0.055759472,5.033214164
39093021100,2000,111,7.463363046,0.088404285,5.573414598
39093021100,2010,653,7.479299638,0.015412844,5.2522
39093021200,1970,51,7.315883505,0.004019733,3.336353496
39093021200,1980,15,6.216606101,0.237400531,5.014149781
39093021200,1990,192,7.35372233,0.243793998,7.014772337
39093021200,2000,208,7.333676396,0.27357689,7.819904494
39093021200,2010,197,7.099201744,0.031943212,4.7426
39093022100,1970,22,6.759255271,0.000784621,4.791165422
39093022100,1980,9,5.446737372,0.306982045,4.329821555
39093022100,1990,205,7.818430272,0.136648649,8.397846065
39093022100,2000,145,7.784473236,0.217598909,7.87105587
39093022100,2010,146,7.262628601,0.045020043,5.0586
39093022200,1970,63,7.133295955,0.012082262,4.757418656
39093022200,1980,47,7.180069874,0.499826068,4.893919298
39093022200,1990,151,7.232733136,0.19863533,7.005346135
39093022200,2000,98,7.194436851,0.284733441,7.565742265
39093022200,2010,187,7.425953657,0.029202841,10.2331
39093022400,1970,187,7.81197343,0.032805442,4.003305454
39093022400,1980,165,8.445052514,0.832846446,2.73180394
39093022400,1990,41,7.142036575,0.126905353,8.936654805
39093022400,2000,46,7.063048163,0.093479969,9.170648994
39093022400,2010,759,7.639161172,0.026256804,8.3281
39093022500,1970,5,6.52649486,0.001983143,6.432802949
39093022500,1980,35,5.840641657,0.381858904,6.345246908
39093022500,1990,106,7.878534196,0.058774834,6.385276641
39093022500,2000,97,7.887208586,0.079506803,6.458934449
39093022500,2010,240,7.43543802,0.024848004,7.9167
39093022601,1970,26,6.320768294,0.022058823,6.013876934
39093022601,1980,29,6.829793738,0.526933976,5.817665716
39093022601,1990,44,7.668093709,0.032399299,6.041650467
39093022601,2000,63,7.670894831,0.035424354,5.137094593
39093022601,2010,185,7.312553498,0.0625,9.0577
39093022800,1970,42,7.490529402,0.273207796,6.013876906
39093022800,1980,20,6.428105273,0.353602127,5.34942803
39093022800,1990,63,7.955425089,0.036087244,5.297678083
39093022800,2000,114,7.96797318,0.04365525,4.812766233
39093022800,2010,350,7.777373603,0.152702137,11.3458
39093023000,1970,24,7.521859252,0.063702258,6.210282688
39093023000,1980,35,6.765038977,0.57857702,4.784674876
39093023000,1990,58,7.410347098,0.087780041,5.38541878
39093023000,2000,62,7.456454555,0.098377923,5.479698409
39093023000,2010,198,7.277247727,0.111286753,9.1971
39093023100,1970,145,7.428333194,0.156328373,4.766629797
39093023100,1980,86,7.445417557,0.893708776,4.872176092
39093023100,1990,82,7.884576511,0.054236499,5.3897034
39093023100,2000,62,7.921172722,0.097307739,5.212043011
39093023100,2010,188,7.581209826,0.107268722,7.3262
39093023200,1970,70,7.436617265,0.314167268,5.126544008
39093023200,1980,21,6.444131257,0.699251873,5.652944952
39093023200,1990,54,7.926241523,0.047018349,5.495619142
39093023200,2000,35,7.942717541,0.070742594,4.877412192
39093023200,2010,211,7.453561872,0.117760618,7.2599
39093023300,1970,38,7.071573364,0.135483871,6.577118736
39093023300,1980,113,7.54009032,0.716710985,3.213813301
39093023300,1990,150,7.699842407,0.02903878,5.495619264
39093023300,2000,78,7.741533589,0.081354108,4.877412265
39093023300,2010,225,7.983098941,0.037452677,9.9476
39093023400,1970,6,6.741700695,0.00495297,5.96875086
39093023400,1980,24,6.803505258,0.749254846,4.611515427
39093023400,1990,91,7.848543482,0.040246283,4.96590657
39093023400,2000,55,7.851271997,0.079259611,4.600155418
39093023400,2010,198,7.290974778,0.043188406,6.1902
39093023500,1970,2,6.801283034,0.002993924,5.968750668
39093023500,1980,5,6.084499413,0.232068197,4.620157715
39093023500,1990,83,7.450660796,0.071485879,4.38627237
39093023500,2000,42,7.654443226,0.123309897,3.935496418
39093023500,2010,371,8.018954683,0.075237059,7.3799
39093023600,1970,26,7.110696123,0.018417123,5.968750685
39093023600,1980,24,6.802394763,0.761074797,6.068060187
39093023600,1990,142,7.993619995,0.071485879,4.839921081
39093023600,2000,109,8.036896773,0.114736416,4.026238827
39093023600,2010,233,7.843064017,0.039581657,9.1504
39093023700,1970,23,7.621195163,0.012897186,5.858962137
39093023700,1980,76,7.17395832,0.190865995,5.061223745
39093023700,1990,23,6.749931194,0.049661624,7.391818218
39093023700,2000,8,7.050989447,0.081319976,6.041259551
39093023700,2010,438,7.445417557,0.056245912,7.6771
39093023800,1970,7,6.047372179,0.009527667,6.574983382
39093023800,1980,49,7.554334824,0.791812652,4.684129823
39093023800,1990,63,7.768533301,0.049637799,7.391818676
39093023800,2000,39,7.752764809,0.076801492,8.741733236
39093023800,2010,817,7.749753406,0.025013744,8.25
39093023900,1970,44,6.620073207,0.354704041,6.092465033
39093023900,1980,42,6.899723107,0.699899296,5.249270222
39093023900,1990,166,8.067776196,0.042557726,7.484023625
39093023900,2000,87,7.224024808,0.06676485,6.734563083
39093023900,2010,208,7.532623619,0.038685621,10.8293
39093024000,1970,74,6.635946556,0.035096391,6.355315789
39093024000,1980,43,7.87207398,0.751462849,3.398461619
39093024000,1990,42,6.680854679,0.042557726,7.484023601
39093024000,2000,75,7.928406026,0.062366167,7.273553834
39093024000,2010,333,7.308542798,0.036511156,7.2429
39093024100,1970,18,6.777646594,0.016329729,6.249559671
39093024100,1980,36,6.695798917,0.785986819,5.320883028
39093024100,1990,34,7.297091005,0.057241041,8.516615307
39093024100,2000,24,7.822444729,0.076071326,8.264565831
39093024100,2010,308,7.647308832,0.031878032,7.3493
39093024200,1970,24,6.400257445,0.00408998,5.67246089
39093024200,1980,30,6.993015123,0.602238808,5.438317996
39093024200,1990,41,7.488852956,0.057241041,8.516615756
39093024200,2000,15,7.185387016,0.102653444,8.264566068
39093024200,2010,111,7.03966035,0.049563838,6.8571
39093028100,1970,3,6.139884552,0.023121387,5.657674719
39093028100,1980,26,7.210818453,0.212481415,3.982064993
39093028100,1990,96,7.738923757,0.050741608,8.51661531
39093028100,2000,40,7.745002804,0.072882999,9.549728474
39093028100,2010,244,7.056175284,0.035439795,7.5682
39093030100,1970,92,7.244227516,0.000487852,4.909928738
39093030100,1980,39,7.156956365,0.59292604,4.759748981
39093030100,1990,67,7.436617265,0.051567962,8.516615859
39093030100,2000,46,7.71154898,0.088772846,9.549728888
39093030100,2010,167,7.168579897,0.086972751,7.9128
39093050100,1970,11,5.85220248,0.006006006,5.711865883
39093050100,1980,49,7.070724107,0.330033007,3.55184593
39093050100,1990,20,5.942799375,0.042557726,5.555932315
39093050100,2000,18,7.018401799,0.083783759,4.610247694
39093050100,2010,69,7.385230923,0.09340806,7.3762
39093050200,1970,19,6.989335266,0.002176215,6.029253932
39093050200,1980,12,6.115892125,0.224109158,4.304782195
39093050200,1990,37,6.568077911,0.042557726,5.591251816
39093050200,2000,33,7.642524134,0.083783798,5.030866557
39093050200,2010,52,7.473069088,0.059150169,6.4836
39093050300,1970,15,7.084226422,0.000442576,5.65546769
39093050300,1980,34,7.661997559,0.22633408,3.703835361
39093050300,1990,98,7.963112059,0.038571801,6.391446475
39093050300,2000,60,8.001689978,0.064203354,6.213358695
39093050300,2010,149,7.422373701,0.134206219,7.7069
39093050400,1970,28,7.002155954,0.001372872,5.039299837
39093050400,1980,61,7.355001921,0.375528883,3.860331871
39093050400,1990,125,7.590852124,0.069336695,5.88167825
39093050400,2000,173,7.9686657,0.152483866,5.349712652
39093050400,2010,154,7.018401799,0.105337742,8.7444
39093057100,1970,34,7.279318835,0.041527097,5.579275296
39093057100,1980,32,6.383506635,0.667692307,4.781533355
39093057100,1990,122,7.565275282,0.069336695,5.668888894
39093057100,2000,21,7.378383713,0.051209414,5.01455209
39093057100,2010,162,7.482681828,0.252296296,7.7333
39093060100,1970,37,7.259116128,0.351662641,5.964003283
39093060100,1980,26,7.440733707,0.573086363,4.173097927
39093060100,1990,115,6.935370446,0.059634968,6.286559082
39093060100,2000,99,7.268920128,0.107905137,5.906573196
39093060100,2010,100,7.167037877,0.144153578,7.4408
39093060200,1970,41,7.134890852,0.137264326,3.512132912
39093060200,1980,16,5.963579344,0.567612687,4.538400212
39093060200,1990,174,7.35372233,0.059634968,7.875189901
39093060200,2000,150,7.687080156,0.107905139,6.136325056
39093060200,2010,28,6.535241271,0.105825243,6.9185
39093070101,1970,24,7.082548569,0.005879674,6.175364117
39093070101,1980,34,7.014814351,0.563680055,4.470739508
39093070101,1990,56,7.127693699,0.030817175,5.859634281
39093070101,2000,51,7.151485464,0.04610052,4.688141178
39093070101,2010,78,7.783224016,0.073958873,4.1597
39093070102,1970,30,7.278628942,0.006264425,6.60145687
39093070102,1980,58,7.259116128,0.540024486,6.422118021
39093070102,1990,95,7.577121931,0.120458425,1.46739507
39093070102,2000,117,7.636752112,0.111925709,2.803757757
39093070102,2010,238,7.912056888,0.165557879,4.6719
39093070200,1970,24,6.588926478,0.037568595,6.354261757
39093070200,1980,107,7.077498054,0.442811754,2.049478916
39093070200,1990,44,7.464509835,0.022449653,1.951042479
39093070200,2000,52,7.477604243,0.041083309,2.085553196
39093070200,2010,68,6.947937069,0.13214449,4.4066
39093070300,1970,17,6.800170068,0.003459137,5.597422215
39093070300,1980,22,5.937536205,0.180924808,6.241333123
39093070300,1990,47,7.54802897,0.022449653,0.926676599
39093070300,2000,57,7.561641746,0.041083265,0.989171919
39093070300,2010,117,7.869401713,0.117229437,4.0467
39093070400,1970,40,7.46221494,0.24615639,5.597422394
39093070400,1980,55,7.496097345,0.67948544,6.735611661
39093070400,1990,55,7.635786861,0.022857143,2.576596294
39093070400,2000,75,7.642044403,0.02969486,3.237379128
39093070400,2010,64,7.044905117,0.191780822,3.1587
39093070500,1970,73,7.366445148,0.178852502,6.091129608
39093070500,1980,15,6.490723535,0.07491675,6.735611671
39093070500,1990,46,7.031741259,0.369779803,2.865036619
39093070500,2000,51,7.085064294,0.329182879,3.74484493
39093070500,2010,108,7.752335163,0.137830482,5.3395
39093070600,1970,30,7.595387279,0.008474576,7.289262767
39093070600,1980,41,6.86171134,0.041540454,6.735611939
39093070600,1990,52,7.749753406,0.018872498,3.343885222
39093070600,2000,45,7.75576717,0.033101392,3.483813452
39093070600,2010,48,7.496097345,0.114537445,8.5411
39093070700,1970,39,7.173191742,0.01,5.943742917
39093070700,1980,14,6.177944114,0.045102192,2.014674041
39093070700,1990,104,7.980365765,0.419165953,2.567855685
39093070700,2000,140,7.980023592,0.407711366,2.539291654
39093070700,2010,122,7.498315871,0.17485799,7.0445
39093070800,1970,102,6.705639095,0.203185063,7.443783219
39093070800,1980,59,6.752270376,0.491493385,2.014674112
39093070800,1990,79,7.380879036,0.037407123,2.319862142
39093070800,2000,62,7.385230923,0.050882127,2.646501011
39093070800,2010,111,7.398174093,0.253196133,6.6135
39093070901,1970,26,6.386879319,0.28995008,6.621178529
39093070901,1980,32,6.769641977,0.058522978, 
39093070901,1990,139,6.997595983,0.06864564,3.425121538
39093070901,2000,48,6.999422468,0.071455017,2.989963483
39093070901,2010,129,7.812782819,0.208786936,4.352
39093070902,1970,27,6.371611847,0.31380864,6.621178191
39093070902,1980,74,7.268223021,0.185536154,4.451763746
39093070902,1990,42,6.792344427,0.183325656,2.313006786
39093070902,2000,59,6.774223886,0.156446161,2.4891216
39093070902,2010,121,7.847371836,0.0576865,8.3611
39093071000,1970,58,7.021976423,0.007893906,6.621178293
39093071000,1980,73,7.313886832,0.855068836,4.451763844
39093071000,1990,59,7.758760544,0.01543466,3.119542728
39093071000,2000,65,7.777373603,0.025694911,2.458332643
39093071000,2010,90,7.379632153,0.087252747,10.1534
39093071100,1970,19,7.463936604,0.014396635,5.062711404
39093071100,1980,16,5.860786223,0.964539007,2.35821528
39093071100,1990,87,7.931284762,0.020329586,4.170815928
39093071100,2000,119,8.087025471,0.052662037,4.27193716
39093071100,2010,77,7.857480787,0.170825336,8.5377
39093071201,1970,15,6.678342115,0.026250261,5.27496717
39093071201,1980,5,5.897153868,0.957494407,2.358215342
39093071201,1990,140,8.107720062,0.038879108,1.273559081
39093071201,2000,125,8.169619562,0.073784475,1.578946049
39093071201,2010,82,7.792761721,0.107430482,4.7147
39093071202,1970,11,6.429719478,0.02625026,5.274966703
39093071202,1980,18,6.196444128,0.978357734,5.683454119
39093071202,1990,128,7.925157512,0.042669706,1.658488935
39093071202,2000,104,7.940227765,0.078675768,1.890515578
39093071202,2010,20,7.04053639,0.059472005,4.7794
39093071300,1970,6,6.302618976,0.031107484,6.447578327
39093071300,1980,17,6.246106765,0.223099621,5.401931259
39093071300,1990,171,8.138272639,0.028567925,1.968352303
39093071300,2000,120,8.140607043,0.07091117,2.250415182
39093071300,2010,39,7.406103381,0.104793233,6.2844
39093071400,1970,45,7.085064294,0.410843074,6.078558478
39093071400,1980,19,6.042632834,0.967549669,2.832212225
39093071400,1990,90,7.836369761,0.022423025,4.259101285
39093071400,2000,78,7.868254266,0.049409416,4.433512954
39093071400,2010,167,7.611347717,0.133378623,4.6744
39093071500,1970,15,6.369900983,0.034677557,5.654053904
39093071500,1980,27,7.063048163,0.077694796,2.832212145
39093071500,1990,88,7.80139132,0.017345751,3.571705103
39093071500,2000,60,7.791109511,0.042293097,3.430242662
39093071500,2010,48,7.416979621,0.099034414,4.5172
39093077100,1970,10,6.608000625,0.004652416,5.654053769
39093077100,1980,35,6.49677499,0.983146067,5.919075482
39093077100,1990,55,7.334981879,0.017345751,2.344883557
39093077100,2000,37,7.324489979,0.042293136,2.853034561
39093077100,2010,26,7.40671073,0.077927828,5.6536
39093080101,1970,7,5.575949103,0.00762161,6.057687015
39093080101,1980,32,6.11146734,0.963720317,5.774488248
39093080101,1990,146,8.227642708,0.017201798,1.937239302
39093080101,2000,110,8.13710339,0.042486179,1.933591496
39093080101,2010,59,7.295735073,0.10141825,5.4655
39093080103,1970,12,6.137727054,0.007621609,4.83225341
39093080103,1980,27,6.674561392,0.030079484,5.406517937
39093080103,1990,161,7.885329239,0.021830714,4.194899527
39093080103,2000,173,7.82084088,0.046775051,4.070373393
39093080103,2010,27,7.395721609,0.105917035,5.0836
39093080104,1970,10,5.993961427,0.00762161,4.831273978
39093080104,1980,21,6.539585956,0.939884809,6.275401472
39093080104,1990,47,6.59441346,0.090759391,2.787198052
39093080104,2000,141,6.786716951,0.118458884,3.761075486
39093080104,2010,71,7.63385356,0.162705348,5.5344
39093080500,1970,15,6.50578406,0.00125565,6.06976115
39093080500,1980,21,6.665683718,0.075925054,4.664348656
39093080500,1990,103,7.526717561,0.030682671,2.155738647
39093080500,2000,82,8.133000219,0.063329161,2.613958008
39093080500,2010,25,7.378383713,0.077424784,8.6262
39093080600,1970,24,6.690842277,0.000534008,5.598087405
39093080600,1980,32,7.152268856,0.049669914, 
39093080600,1990,182,8.098034756,0.030682671,0.929779369
39093080600,2000,48,7.917171989,0.036330371,1.161726444
39093080600,2010,91,7.851271997,0.129718813,5.3244
39093080700,1970,20,6.820016365,0.00070712,6.517953069
39093080700,1980,21,6.309918278,0.987717503,5.719985867
39093080700,1990,30,7.321849714,0.016404419,4.348884643
39093080700,2000,79,7.87245515,0.030520933,3.988948616
39093080700,2010,127,7.387709239,0.1,11.5385
39093090100,1970,15,6.586171655,0.0043181,6.568858184
39093090100,1980,32,6.689599269,0.020496262,7.776492094
39093090100,1990,56,7.920446505,0.016404419,3.48399243
39093090100,2000,19,7.482118924,0.023464164,3.088247285
39093090100,2010,126,7.835974582,0.100733496,9.125
39093090200,1970,19,6.652863029,0.004731328,6.56885788
39093090200,1980,7,6.29156914,0.974180735,6.380302138
39093090200,1990,50,7.175489714,0.01946444,4.050331776
39093090200,2000,38,7.370230642,0.025682165,4.565842903
39093090200,2010,86,7.644919345,0.128362973,5.4203
39093091100,1970,15,6.579251212,0.001804403,6.595636925
39093091100,1980,21,6.040254711,0.97181208,4.482562317
39093091100,1990,80,7.64921632,0.01946444,3.369935975
39093091100,2000,61,7.844240718,0.025682171,3.28227458
39093091100,2010,66,7.309212366,0.14262069,6.228
39093091200,1970,9,6.548219103,0.017933723,6.595637387
39093091200,1980,27,6.583409222,0.039991737,6.837049942
39093091200,1990,42,7.014814351,0.01946444,3.739778002
39093091200,2000,15,7.228388452,0.025063502,3.617763816
39093091200,2010,35,7.252053952,0.089329351,5.5434
39093092100,1970,19,6.226536669,0.001501595,6.564055654
39093092100,1980,9,6.047372179,0.9728223,5.404518497
39093092100,1990,51,7.210818453,0.01946444,3.210640901
39093092100,2000,18,7.424165281,0.02506341,3.324839393
39093092100,2010,28,7.271703707,0.072613065,8.4279
39093093100,1970,9,6.539585956,0.004939159,6.1216668
39093093100,1980,12,6.261491684,0.969203951,5.016653698
39093093100,1990,139,7.816013839,0.029883867,2.84841227
39093093100,2000,64,7.944137491,0.032132425,3.233453843
39093093100,2010,38,7.378383713,0.075489502,7.0743
39093094100,1970,27,6.838405201,0.001491402,6.595637788
39093094100,1980,25,6.621405652,0.042088446,5.02671862
39093094100,1990,186,8.084562415,0.030584297,2.849057051
39093094100,2000,113,8.045908742,0.084351037,3.775756553
39093094100,2010,88,7.638198244,0.095616757,9.4429
39093095100,1970,25,6.924612396,0.006731435,6.51795308
39093095100,1980,38,6.269096284,0.980144404,5.260537982
39093095100,1990,79,7.587310506,0.017039404,2.848412232
39093095100,2000,62,7.857867559,0.034998447,2.759966292
39093095100,2010,79,7.667626092,0.094514326,7.8738
39093096100,1970,47,7.401231264,0.018282232,6.517953436
39093096100,1980,38,6.133398043,0.989218329,7.05887119
39093096100,1990,59,7.758760544,0.018607269,2.796305864
39093096100,2000,75,7.871692664,0.041868235,3.526623596
39093096100,2010,85,7.609862201,0.091946077,8.345
39093097100,1970,22,6.308098442,0.002084419,5.938718258
39093097100,1980,29,6.469250317,0.984330485,7.366355681
39093097100,1990,50,7.190676034,0.018070235,3.694880795
39093097100,2000,38,7.186144305,0.024482109,3.401627789
39093097100,2010,33,7.44716836,0.076441373,8.6636
39093097200,1970,78,7.431299675,0.019983066,6.143772144
39093097200,1980,45,7.083387848,0.028992486,6.444903917
39093097200,1990,30,7.367708572,0.014910026,2.331347473
39093097200,2000,35,7.443663683,0.023472926,2.894161987
39093097200,2010,37,7.45760929,0.101337234,9.1925
39093097300,1970,223,7.672292456,0.234790604,5.082679681
39093097300,1980,17,6.249975242,0.977094972,4.242433958
39093097300,1990,37,7.033506484,0.011065481,2.509399379
39093097300,2000,32,7.055312843,0.033185841,2.466060548
39093097300,2010,67,7.695757991,0.090217584,10.6438
39093097400,1970,19,6.791221463,0.002306235,4.931811355
39093097400,1980,16,6.336825731,0.947189086,4.848889414
39093097400,1990,130,7.908754739,0.038126409,3.286814171
39093097400,2000,92,7.912789221,0.059227865,3.281783919
39093097400,2010,99,6.801283034,0.105511811,10.0658
39103400100,1970,35,7.065613364,0.000712589,6.877096288
39103400100,1980,50,7.939158818,0.063373336,3.722865243
39103400100,1990,187,6.633318433,0.832264957,5.899058592
39103400100,2000,117,6.29710932,0.86187456,6.463473059
39103400100,2010,104,7.393263095,0.078987496,4
39103402000,1970,27,6.610696045,0.000707714,7.328473378
39103402000,1980,91,6.877296071,0.503167056,3.722865398
39103402000,1990,871,7.806289289,0.838345865,8.151707372
39103402000,2000,93,6.762729507,0.869971264,8.697573775
39103402000,2010,205,8.141772205,0.092680986,3.202
39103403001,1970,14,6.09356977,0.004573669,5.069857951
39103403001,1980,9,7.135687347,0.048226498,2.18450949
39103403001,1990,495,7.595387279,0.996160176,7.915458414
39103403001,2000,490,7.297768283,0.990856193,7.890574529
39103403001,2010,303,7.805474625,0.078218169,4.4659
39103403002,1970,11,5.82008293,0.004573669,6.242539872
39103403002,1980,22,7.333023014,0.083791397,1.865689418
39103403002,1990,514,7.683403681,0.547407753,6.95753381
39103403002,2000,514,7.587310506,0.754489482,8.169745555
39103403002,2010,96,6.770789424,0.182599356,4.465
39103404000,1970,6,6.198478716,0.006543967,6.634513988
39103404000,1980,37,7.850493181,0.083791437,3.261388255
39103404000,1990,312,7.220373837,0.406200318,5.680371711
39103404000,2000,241,7.084226422,0.484863281,6.267086018
39103404000,2010,254,8.279950716,0.101119449,5.5176
39103405000,1970,23,6.480044562,0.003267497,6.03558927
39103405000,1980,14,6.88550967,0.083791404,5.038688446
39103405000,1990,436,7.563719668,0.284436494,4.858506819
39103405000,2000,359,7.44775128,0.474648348,5.268852928
39103405000,2010,94,8.043020885,0.053174307,3.4193
39103406000,1970,27,6.72982407,0.004341534,5.557334367
39103406000,1980,118,7.984462732,0.509569823,5.592060266
39103406000,1990,486,7.985484357,0.212386402,2.820990749
39103406000,2000,800,7.880426344,0.688639818,2.69274578
39103406000,2010,183,7.908754739,0.0678196,3.4877
39103407000,1970,15,6.200509174,0.004404168,6.249933981
39103407000,1980,71,7.482118924,0.509569823,5.790384958
39103407000,1990,482,7.712890961,0.301475596,3.865802809
39103407000,2000,537,7.559038255,0.720851476,3.940495874
39103407000,2010,51,7.519692404,0.048730734,4.4211
39103408001,1970,11,6.21860012,0.005637471,4.724369649
39103408001,1990,619,7.803026644,0.169638775,4.220003355
